anime_id,eng_version,Score,Genres,Episodes,Type,Premiered,Members
35099,Zukkoke Sannin-gumi no Jitensha Kyoushitsu,,"Drama, Kids",1,OVA,,103
35100,Zukkoke Sannin-gumi no Bousai Kyoushitsu,,"Drama, Kids",1,OVA,,100
35101,Tono-sama no Chawan,,Kids,1,OVA,,78
35103,Tanabata Monogatari,,"Historical, Kids",1,OVA,,94
35104,A Christmas Carol,,"Kids, Supernatural",1,OVA,,121
35105,"Together with Helen, Anne Sullivan",,"Historical, Kids",1,OVA,,105
35106,Ninja Tamamaru,,"Kids, Martial Arts",26,TV,Spring 2008,120
35107,Shin Ninja Tamamaru,,"Kids, Martial Arts",26,TV,Winter 2009,103
35108,Ninja Tamamaru: Toukaidou Gojuusan-ji,,"Kids, Martial Arts",26,TV,Winter 2010,111
35109,Ninja Tamamaru: Rule wo Mamotte Koutsuu Anzen! no Maki,,"Kids, Martial Arts",1,OVA,,84
35112,Panpaka Pants O New-san,,"Comedy, Kids",24,TV,Spring 2017,223
35116,Warau Salesman Dai SP-banashi,,"Comedy, Psychological, Supernatural, Drama, Seinen",8,Special,,440
35119,Youkai Shoujo,,Music,1,Music,,191
35121,Shin Gakkou no Yuurei,,"Horror, Demons, Supernatural, Thriller, School",1,OVA,,297
35123,Chirorin Mura Monogatari: Tomkurupii no Jishin Youjin,,"Drama, Kids",1,OVA,,100
35124,Koala-chan no Shouboutai,,"Kids, Drama",1,OVA,,78
35125,Chibi Maruko-chan: Hi no Youjin,,"Drama, Kids",1,OVA,,187
35126,Chibi Maruko-chan: Jishin wo Kangaeru,,"Drama, Kids",1,OVA,,175
35127,Rescue Q-tai no Katsuyaku,,"Drama, Kids",1,OVA,,77
35128,Tottoko Hamtarou no Tottoko Daijida!! Bousai Kunren,,"Drama, Kids",1,OVA,,385
35129,Tottoko Hamtarou no Tottoko Taisetsu!! Koutsuu Rule,,"Drama, Kids",1,OVA,,420
35130,Tat-chan - Momo-chan no Fushigina Taiken,,"Kids, Drama",1,OVA,,84
35131,Luna-tan: 1-mannen no Himitsu,,"Magic, Fantasy",10,ONA,,234
35133,Kaishain x Sumida Suizokukan Bikkuri! Kai Matsuri CM,,Comedy,2,ONA,,156
35136,Eureka Seven Hi-Evolution 3,,"Sci-Fi, Adventure, Drama, Mecha",1,Movie,,7940
35137,Space Gundam V,,"Action, Comedy, Mecha",1,Movie,,487
35138,Astro Plan,,"Action, Sci-Fi, Kids, Mecha",26,TV,Winter 2010,264
35140,Heisei Matsue Kaidan: Ayashi,,"Comedy, Historical, Parody, Horror, Supernatural",2,ONA,,274
35141,Matsue Kankou Taishi Sanri ga Iku! Matsue Ghost Tour,,"Comedy, Historical, Parody, Horror",2,ONA,,216
35142,Yoshida no Matsue Beauty Daisakusen,,"Comedy, Parody",3,ONA,,259
35143,Yoshida no Matsue Beauty Daisakusen Prologue,,"Comedy, Parody",1,ONA,,264
35147,Boku wa Ko Zou no Shouboutai,,"Kids, Drama",1,OVA,,96
35148,Nyanta no wo Tanjoubi wa Kaji Sawagi!,,Kids,1,OVA,,74
35149,Zukkoke Sannin-gumi no Koutsuu Anzen,,"Drama, Kids",1,OVA,,100
35150,Alan-kun no Koutsuu Rule wo Mamorou ne!,,"Kids, Sci-Fi",1,OVA,,100
35151,Quiz de Manabu Pinocchio no Koutsuu Ansen,,Kids,1,OVA,,107
35152,Chounai Shinsengumi wo Tasuke-gumi Mezashi-tai no Koutsuu Anzen Rule wo Mamotte Mezase! Doubutsuen!,,Kids,1,OVA,,79
35153,Momotarou no Koutsuu Anzen Kyoushitsu,,"Kids, Fantasy",1,OVA,,78
35154,Saru Tarou wa Tobidasa Nai!,,Kids,1,OVA,,71
35155,Kurayami wa Kiken ga Ippai,,"Drama, Kids",1,OVA,,79
35158,Warau Salesman Tokubetsu Bangumi,,"Psychological, Supernatural, Seinen",14,Special,,635
35160,Nyani ga Nyandaa Nyandaa Kamen no Koutsuu Anzen,,Kids,1,OVA,,110
35161,Kuunyan no Koutsuu Anzen: Tadashii Jitensha no Nori Kata,,Kids,1,OVA,,81
35162,Saru Tarou Helmet wa Kabutte ne,,Kids,1,OVA,,84
35163,Kenta to Nyanta no Kuruma Daisuki!,,Kids,1,OVA,,84
35164,Anzen Kakunin: Kenta to Nyanta no Koutsuu Anzen,,Kids,1,OVA,,120
35165,Hajime ni Oboeru Koutsuu Anzen,,Kids,1,OVA,,85
35166,Yuki Daruman no Fuyumichi Koutsuu Anzen,,Kids,1,OVA,,86
35167,Guupa Ouji no Koutsuu Anzen Mamorou wo Yakusoku,,"Kids, Sci-Fi",1,OVA,,77
35168,Karugamo Oyako no Koutsuu Anzen,,Kids,1,OVA,,85
35169,Kintarou no Koutsuu Anzen,,"Fantasy, Kids",1,OVA,,82
35170,Wagaya no Koutsuu Anzen: Chichi to no Yakusoku,,Kids,1,OVA,,101
35171,Appare! Momotarou no Koutsuu Anzen,,"Fantasy, Kids",1,OVA,,105
35172,Anzen no Shiteiseki Child Seat,,Kids,1,OVA,,117
35173,Ruleman no Koutsuu Anzen,,"Kids, Super Power",1,OVA,,86
35174,Ittekimasu.,,Kids,1,OVA,,75
35175,Osakini Douzo Arigatou,,Kids,1,OVA,,73
35176,Ojarumaru no Koutsuu Anzen,,Kids,1,OVA,,112
35177,Kyoro-chan no Koutsuu Anzen,,Kids,1,OVA,,137
35205,Planetarium Kamiusagi Rope: Orera Rocket Tobasu tte Maji ssuka!?,,"Comedy, Sci-Fi",1,Movie,,140
35210,Kuroi Hitomi,,"Demons, Supernatural, Fantasy",1,Movie,,557
35211,Die Now 2,,"Mystery, Sci-Fi, Shounen, Thriller",,ONA,,785
35212,Adauchi Karasu,,,1,Movie,,236
35213,Kai Feng Kidan Movie,,"Action, Comedy, Supernatural",1,Movie,,286
35215,Man Tou Riji,,"Slice of Life, Shoujo",10,ONA,,251
35219,DC Super Heroes vs Taka no Tsume-dan,,"Comedy, Parody, Super Power",1,Movie,,1002
35226,Akita Kenritsu Iburi Gakkou Chuutou-bu,,Comedy,27,TV,Spring 2017,357
35227,Akita Kenritsu Iburi Gakkou Chuutou-bu: Web-ban Omake,,Comedy,27,ONA,,174
35229,Mr. Men Little Miss,,Kids,,ONA,,120
35233,Jingisukan no Jin-kun,,Comedy,10,ONA,,186
35234,Dekirukana,,Comedy,10,ONA,,189
35239,Kuruneko (ONA),,"Slice of Life, Comedy",10,ONA,,531
35242,21 Seiki wa Minna ga Shuyaku,,Drama,1,OVA,,152
35243,Ken-chan to Bouen Kazoku,,"Kids, Drama",1,OVA,,127
35266,Higanjima X: Aniki,,"Fantasy, Horror, Seinen, Vampire",1,Special,,267
35270,Perestroika,,Comedy,12,OVA,,133
35272,Ki wo Tsukeyou: Douro wa Kiken ga Ippai!,,Kids,1,OVA,,80
35273,Ponkaman no Animation no Dekiru made,,"Kids, Super Power",1,OVA,,81
35274,Hakkiri Kotowarou: Yuukai Sare Nai zo!,,"Drama, Kids",1,OVA,,85
35275,Asonde Oboeru Gakushuu DVD,,Kids,12,OVA,,111
35276,Tanoshii Ekaki Uta,,"Kids, Music",6,OVA,,89
35277,Nanumu no Ie,,"Drama, Historical",1,Movie,,98
35278,Aru Mori no wo Hanashi: Rururu no Rule,,Kids,1,OVA,,104
35279,Youkoso! Ecolo Shima,,Kids,1,OVA,,100
35280,Fuyuyasumi da. Zenin Shuugou!,,Kids,1,OVA,,88
35281,Ijime Stop! Kintarou Kokoro Chikaramochi,,"Fantasy, Kids",1,OVA,,87
35283,Kamiusagi Rope x ROPÉ Sisters,,Comedy,2,ONA,,174
35284,Kodoku no Gourmet,,"Slice of Life, Seinen",10,ONA,,763
35287,Tire Kan x Kamiusagi Rope,,"Slice of Life, Comedy",22,ONA,,189
35295,Washimo 5th Season,,"Sci-Fi, Slice of Life, Comedy, Kids, School",44,TV,Spring 2017,174
35297,Happy Seven: The TV Manga - Chibi Chara Moshimo Gekijou,,"Comedy, Parody, Fantasy",7,Special,,274
35305,Kamiusagi Rope x Tokyo Gas,,"Comedy, Slice of Life",2,ONA,,174
35306,Mori no Kaori x Kamiusagi Rope,,"Comedy, Slice of Life",3,ONA,,170
35307,Shiseido x Kamiusagi Rope,,"Comedy, Slice of Life",2,ONA,,177
35308,Lion x Kamiusagi Rope,,"Comedy, Slice of Life",3,ONA,,175
35309,Levain Cup x Kamiusagi Rope,,"Slice of Life, Comedy",7,ONA,,183
35310,Kamiusagi Rope & Taka no Tsume Collab Eizou-hen,,Comedy,1,ONA,,227
35311,Kamiusagi Rope x TOHO Cinemas,,"Comedy, Slice of Life",,ONA,,191
35312,Kamiusagi Rope x TOHO Cinemas (Movies),,"Comedy, Slice of Life",,Movie,,193
35317,Mini Rope,,"Comedy, Slice of Life",4,TV,Spring 2012,206
35319,Freaky Highschool,,"Horror, School",69,TV,Summer 2016,367
35322,School Road,,Music,1,Music,,102
35324,I'm home.,,Music,1,Music,,124
35331,Sguy and the Family Stone,,Comedy,10,ONA,,104
35335,Musashino!,,"Comedy, School, Slice of Life",,TV,,3504
35339,Mobile Dog House￥,,Music,1,Music,,167
35345,Chein Kuro-Nikuru!! Kanketsu-hen,,"Comedy, Parody",1,Special,,280
35349,Marumofubiyori,,Kids,,ONA,,251
35350,SYZ Project,,Music,8,Music,,110
35353,Yogen-sha Ikusei Gakuen: Fortune Tellers Academy,,Fantasy,1,ONA,,266
35362,Mori no Yousei: Kinoko no Musume,,"Music, Comedy, Fantasy",,TV,,1261
35364,Little Wizard Tao,,"Kids, Magic",39,TV,Summer 2009,121
35365,Little Wizard Tao 2,,"Kids, Magic",13,TV,Winter 2013,116
35367,Boku no Oldies wa All Color,,"Music, Romance, Seinen",1,OVA,,161
35368,Two on the Road: Itsumo Futari de,,"Music, Romance",2,OVA,,99
35372,Otoppe,,"Music, Kids, Fantasy",,TV,Spring 2017,167
35379,The Story of Chinese Gods,,"Action, Fantasy, Martial Arts",1,Movie,,246
35385,Yukai na Animal Bus 2nd Season,,"Comedy, Kids",12,TV,Summer 2017,140
35411,Hortensia Saga,,"Game, Fantasy",,ONA,,1093
35419,Jitensha ni Notte.,,Music,1,Music,,116
35442,Elise in Wonder Cooking,,Slice of Life,1,ONA,,164
35443,The Three Nui Nui Hinobori Brothers,,Slice of Life,4,ONA,,482
35444,Neko to Mata,,Supernatural,67,TV,Spring 2017,497
35452,Hamidashi CoroCoro,,"Comedy, Parody",6,ONA,,114
35453,Tobidase!! Buddy-kun,,"Game, Parody",4,ONA,,222
35454,Jii Coro Comic,,"Comedy, Kids, Sci-Fi",1,ONA,,145
35455,Pa-ri Nezumi-kun,,"Comedy, Sports",3,ONA,,170
35456,Chokotto Kamen feat. Inoue Kikuko,,Music,1,Music,,136
35475,Isobe Isobee with Nakata Yasutaka de Sourou,,"Historical, Music, Parody",1,ONA,,265
35476,Little Charo 4:New York Again,,"Adventure, Kids",36,TV,Spring 2013,104
35478,Neko no Robu,,"Slice of Life, Comedy",,TV,Spring 2017,919
35488,Dan Fumi no Ohanashi Channel,,"Fantasy, Kids",5,OVA,,104
35489,Sakai Noriko no Yoiko no Ohanashi Hiroba,,"Fantasy, Kids",10,OVA,,96
35490,Tanukichi no Ohanashi,,"Historical, Fantasy",1,Movie,,189
35491,Kaeru wa Kaeru,,Historical,1,Movie,,191
35493,Chuukichi wa Kaetta,,Historical,1,Movie,,113
35494,Haha wo Tazunete Sanzenri (Special),,"Adventure, Drama",1,Special,,242
35495,Robinson Crusoe: Mujintou no Bouken,,"Adventure, Drama",1,Special,,115
35496,Yuurei Yashiki,,Horror,1,Special,,125
35497,"Run, Melos!",,Adventure,1,Special,,329
35500,Yuri on Ice the Movie:Ice Adolescence,,"Comedy, Sports",1,Movie,,55311
35502,Pure Aluminum: Sunoko-tan.,,"Comedy, Music",1,OVA,,189
35504,Velvet Underworld: Fragment Person,,"Action, Music",12,Music,,335
35505,Velvet Underworld: Alternative,,"Action, Music",1,Music,,289
35508,Shampoo Ouji,,"Adventure, Fantasy, Kids",12,TV,Fall 2007,107
35511,Hoshi Akari no Concert: Seiza ga Kanaderu Yozora,,"Music, Space",1,Music,,153
35513,MAFF x Chobitto Zukan,,"Comedy, Kids",3,ONA,,161
35514,Sigh,,Music,1,Music,,168
35517,Caribadix,,"Music, Comedy",46,TV,Spring 2017,368
35519,Mahou no Yousei Persia: Kaiten Mokuba,,"Comedy, Magic",1,OVA,,261
35520,Geisters Movie: Hikari no Shou,,"Action, Military, Sci-Fi",1,Movie,,166
35521,Geisters Movie: Inochi no Shou,,"Action, Military, Sci-Fi",1,Movie,,161
35525,Yume Hakonda Randoseru,,"Music, Slice of Life, Kids",1,Music,,127
35526,Kizunakizu,,"Music, Slice of Life, Kids",1,Music,,177
35527,Paperman,,Game,1,ONA,,148
35528,Tteodori Kkachi,,"Drama, Sports",1,Special,,144
35529,Kkachi ae Nalgae,,"Sports, Drama",1,Special,,134
35530,Mayuge Dance,,"Music, Kids",1,Music,,131
35531,Otsukisama Light,,"Kids, Music",1,Music,,113
35532,Moufu no Hi,,"Music, Kids",1,Music,,109
35533,Nanatsu no Umi,,"Music, Kids",1,Music,,135
35534,Tomoyo,,"Music, Kids",1,Music,,111
35535,Kaiten Mokuba ni Boku to Neko,,"Music, Kids",1,Music,,121
35536,Kaakaa Karasu no Kanzaburou,,"Music, Kids",1,Music,,120
35537,Aotenjou no Clown,,"Music, Kids",1,Music,,180
35538,Kaiketsu Zorori OVA,,"Adventure, Comedy",1,OVA,,216
35542,Turning Mecard W,,"Game, Adventure, Cars, Kids, Mecha",26,TV,Spring 2016,294
35543,Turning Mecard W Season 2,,"Game, Adventure, Cars, Kids, Mecha",26,TV,Spring 2017,277
35545,Turning Mecard W:The Revival of Black Mirror,,"Game, Adventure, Cars, Kids, Mecha",1,Movie,,207
35560,Shirome-chan no Uta,,"Comedy, Music",1,Music,,136
35563,Ore to Issho ni Training,,Slice of Life,1,OVA,,209
35574,Ganbare!! Tabuchi-kun!! (ONA),,"Comedy, Seinen, Sports",10,ONA,,142
35575,Nono-chan Theater,,Comedy,85,ONA,,193
35576,Anime-ban Little★Nicky: Henachoko Akuma Nicky no NY Taikenki,,Comedy,6,ONA,,155
35577,Gerotan,,Comedy,6,ONA,,114
35579,TEC & HER PETS,,Comedy,4,ONA,,93
35586,Jinryoku Senkan!? Shiokaze Sawakaze,,"Sci-Fi, Mecha, School",3,ONA,,431
35587,Boku wa Kimi no Namida,,"Music, Kids",1,Music,,195
35588,"A Bell, a Bird and Me",,"Music, Kids",1,Music,,107
35590,Aware! Meisaku-kun: DVD Hatsubai Kettei!,,"Comedy, Parody",,ONA,,171
35593,Meiken Lassie: Yume ni Mukatte Hashire!,,"Adventure, Kids, Slice of Life",1,Special,,201
35594,Ylion to Callysia,,"Action, Fantasy",1,Movie,,566
35605,Astar-eul Hyanghae Chaguchagu,,,27,TV,Spring 2014,214
35609,Poupelle of Chimney Town,,"Adventure, Magic, Fantasy",1,Movie,,3442
35611,FunaQ: Funassyi to Soutai-kun,,Slice of Life,14,ONA,,119
35612,Himitsukessha Taka no Tsume x Glass no Kamen Desu ga,,"Comedy, Parody",1,ONA,,282
35616,Santa no Yama Yousei no Mori,,"Fantasy, Kids",2,OVA,,128
35617,Magical Maho,,"Kids, Magic, Music",1,OVA,,117
35618,Li'l Chillun',,"Kids, Fantasy",1,OVA,,104
35619,Nanatsuko Nezumi Series,,"Kids, Slice of Life",3,OVA,,111
35621,LINE Rangers,,"Game, Fantasy",,ONA,,178
35623,Order Designer Recap,,,1,ONA,,256
35627,Honoo no Alpenrose: Sweet Memory Ongaku-hen,,"Drama, Historical, Music, Romance, Shoujo",1,OVA,,202
35628,Honoo no Alpenrose: Ai no Symphony Ongaku-hen,,"Drama, Historical, Music, Romance, Shoujo",1,OVA,,390
35632,"""Kinako"" Movie x Mameshiba",,"Comedy, Parody",1,Special,,311
35633,Sprin' Pan:Let's Go Forward!,,"Adventure, Fantasy",1,Movie,,75
35641,Vary Peri,,"Adventure, Comedy, Kids, Magic",40,TV,Fall 2012,112
35642,Race-Tin:Flash & Dash,,"Cars, Kids",26,TV,,210
35643,Blazing Teens 5:Legendary Warriors,,"Game, Kids, Magic, Fantasy",40,TV,Fall 2014,217
35648,BraFro x Taka no Tsume: Brave Funding Prologue,,Parody,1,ONA,,280
35656,Oshiri Tantei,,"Mystery, Comedy, Kids, Fantasy",10,TV,Spring 2018,494
35663,My Wish,,"Music, Kids",1,Music,,142
35666,Chameleon,,"Music, Kids",1,Music,,129
35668,Okaasan no Kao,,"Kids, Music",1,Music,,125
35669,Saraba Jamaica,,"Music, Kids",1,Music,,106
35670,Chiisai Aki Mitsuketa,,"Music, Kids",1,Music,,119
35671,Chiisai Aki Mitsuketa (1982),,"Music, Kids",1,Music,,123
35674,Speckles the Tarbosaurus,,"Adventure, Historical, Drama",1,Movie,,80
35680,Time Driver: Bokura ga Kaita Mirai,,,1,Movie,,971
35681,Engimon,,,1,Movie,,411
35682,Milky Panic twelve,,,1,Movie,,337
35683,Midnight Crazy Trail,,,1,Movie,,5086
35684,Project Tokyo Dolls: Episode 0,,"Action, Fantasy",3,ONA,,258
35691,AniMen:Triton Force,,"Action, Mecha, Military, Sci-Fi, Space",1,Movie,,136
35694,Kirin the Noop,,Adventure,2,TV,Winter 2014,277
35695,Keito no Yousei: Knit to Wool,,"Kids, Fantasy",4,TV,Summer 2015,140
35696,Konigiri-kun,,Kids,,TV,Winter 2015,168
35697,Beads no Mori no Rabi,,"Kids, Magic",,TV,Spring 2015,172
35698,Oidon to,,"Sports, Kids",,TV,Winter 2016,155
35699,Monodarake!,,Kids,3,TV,Summer 2014,137
35700,Korogashi-ya no Pun,,Kids,2,Special,,120
35701,Shammy to Kage Boy,,Kids,1,Special,,167
35702,Cake Sushi,,Comedy,2,ONA,,134
35703,Mori no Hito to Shoutengu-chan,,"Kids, Supernatural",1,Special,,89
35708,Afureko! AR,,,3,ONA,,230
35710,Baby Gamba,,"Comedy, Kids",13,TV,Summer 2014,181
35716,Inferno Cop 2nd Season,,"Action, Police",,ONA,,11476
35721,Atashi Tenshi Anata Akuma,,,2,OVA,,123
35722,Aesop Douwa,,,3,OVA,,158
35723,Asuka: Nihon no Rekishi,,,20,OVA,,188
35732,Paper Moon,,"Music, Dementia",1,Music,,145
35734,Zoojazoo “My Stomach”,,Music,1,Music,,188
35735,Troubled Night,,Music,1,Music,,134
35737,Pluto,,"Action, Sci-Fi, Mystery, Psychological, Mecha, Seinen",,,,5881
35745,40 Shuunen Da yo!! CoroCoro All-Star Shougakkou,,"Comedy, Parody, School",2,ONA,,520
35746,6 Lovers,,"Comedy, Drama, Romance, School, Shounen Ai, Slice of Life, Supernatural, Yaoi",,OVA,,11624
35759,Knights of Sidonia,,"Action, Sci-Fi, Space, Mecha, Seinen",1,Movie,,15483
35782,Catch: Tsugi no Natsu ga Kuru You ni,,"Music, Kids",1,Music,,131
35783,Off Stage,,"Kids, Music",1,Music,,101
35784,Aozora,,"Music, Kids",1,Music,,207
35785,Cell no Koi,,"Music, Kids",1,Music,,203
35786,Akisutozeneko,,Music,1,Music,,189
35799,Miniforce,,"Action, Adventure",52,TV,,82
35817,Curry no Kuni no Coburoux,,Comedy,13,TV,Fall 2004,165
35853,Zero Seiki Movie 1: Emeraldas,,"Action, Sci-Fi, Adventure",1,Movie,,2037
35854,Zero Seiki Movie 2: Herlock,,"Action, Sci-Fi, Adventure",1,Movie,,1330
35855,Zero Seiki Movie 3: Maetel,,"Action, Sci-Fi, Adventure",1,Movie,,1061
35890,Enoshimans,,Comedy,10,ONA,,188
35901,Detective Conan: The Bomb Demon That Came From the Picture Book,,"Action, Mystery, Comedy, Police, Shounen",2,Special,,2476
35910,McDull:Rise of the Rice Cooker,,"Action, Kids, Sci-Fi",1,Movie,,106
35912,Frog Kingdom,,"Adventure, Kids, Sports",1,Movie,,132
35913,Arctic Adventure:On Frozen Pond,,"Adventure, Kids",1,Movie,,122
35914,Catchy-kun no Nice Catch!,,Comedy,13,TV,Summer 2017,229
35920,Hello Jadoo,,Slice of Life,122,TV,Summer 2011,234
35921,Backkom Bear:Agent 008,,"Action, Police, Kids, Drama",1,Movie,,203
35935,The State of Things,,"Music, Dementia",1,Music,,175
35956,Jungle Master 2:Candy Planet,,"Adventure, Fantasy",1,Movie,,123
35957,Yura Yura Suizokukan,,"Comedy, Slice of Life",40,TV,Summer 2017,349
35958,Tori vs. Buta: Buttobi Pizza Battle,,Music,1,ONA,,196
35962,Papan Ga Panda!,,"Kids, Music",,TV,,115
35963,PJ Berri no Mogumogu Munyamunya Season 2,,Comedy,6,TV,Summer 2017,257
35974,Swan,,Music,1,Music,,195
35976,Shinmai 'FUREAI' Net. Concept Movie,,Slice of Life,1,ONA,,181
35978,A Nameless Day,,Music,1,Music,,157
35979,Windy,,Music,1,Music,,191
35980,Oh! Crock,,"Music, Slice of Life",1,ONA,,168
35981,Kino,,Slice of Life,2,ONA,,233
35985,Dibetagurashi: Ahiru no Seikatsu - Ahiru no Sumu Shima,,"Comedy, Slice of Life",1,ONA,,144
35996,I Will Be Normal Tomorrow,,"Romance, Sci-Fi",1,Special,,169
36002,Otona no Ikkyuu-san 2nd Season,,"Comedy, Historical",13,TV,Spring 2017,171
36003,Kimoshiba 2,,"Comedy, Horror, Kids, Supernatural",13,TV,Spring 2017,142
36005,Mainichi JK Kikaku Episode 0,,School,1,Special,,1970
36006,Mainichi JK Kikaku,,School,,,,5594
36015,Shaolin Chuanqi,,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen",26,TV,,77
36016,Cogimyun,,"Kids, Fantasy",24,ONA,,144
36018,Dia Horizon,,"Game, Parody",3,ONA,,462
36021,Joleobban,,,1,Movie,,681
36036,Running Man,,"Action, Adventure, Kids",48,TV,Summer 2017,101
36055,Ashita Aou ne,,"Music, Kids",1,Music,,131
36056,Amaryllis,,Music,1,Music,,178
36057,Eto wa Merry-Go-Round,,"Music, Kids",1,Music,,107
36063,Universal Mind,,Music,1,Music,,173
36065,Jirijiri,,Music,1,Music,,135
36066,The Sunk Sank,,Music,1,Music,,175
36067,Halfway,,Music,1,Music,,190
36069,Echolocation,,Music,1,Music,,196
36070,Hunger,,Music,1,Music,,172
36071,Rabbit,,Music,1,Music,,146
36072,Human Gift,,Music,1,Music,,144
36073,Aiseki Mogol Girl,,Comedy,12,TV,Fall 2017,374
36079,Parasol Life,,Music,1,Music,,120
36080,Metamorphosis,,Music,1,Music,,185
36081,Heaven,,Music,1,Music,,135
36082,City Planning,,Music,1,Music,,135
36084,Tonari no Tonari,,Music,1,Music,,152
36085,Loop of Farewell,,Music,1,Music,,135
36086,Toyoichi,,Music,1,Music,,139
36087,Nerenai!!!,,Music,1,Music,,145
36088,KAIJYU,,Music,1,Music,,212
36090,Humanoid Girl,,Music,1,Music,,201
36091,Ghana,,Music,1,Music,,165
36093,Car Radio,,Music,1,Music,,178
36099,The Gift,,"Kids, Fantasy",1,ONA,,177
36103,Nandaku-mou,,Music,1,Music,,161
36107,Shirotan: Shirotan ga Ippai!,,Kids,24,ONA,,280
36111,Now,,Music,1,Music,,87
36112,Dragon Quest X: Boukensha-tachi no Kiseki,,"Game, Slice of Life",2,ONA,,389
36113,Love,,Music,1,Music,,165
36114,Saisyu Densha featuring Izumi Makura,,Music,1,Music,,167
36115,Nosferatu,,"Dementia, Music",1,Music,,212
36116,Tsuugakuro,,Music,1,Music,,189
36118,Onagawa Chuu Baske Bu: 5-nin no Natsu,,Sports,1,Special,,282
36127,Animation de Tsutaeru: Hibakusha kara no Tegami,,"Historical, Drama",,Special,,253
36129,Oyoge! Taiyaki-kun,,"Kids, Music",1,Music,,106
36130,DJ Nobunaga,,"Music, Historical, Samurai",6,ONA,,220
36132,Taka no Tsume: Tokyo Comic Con 2017 no Ouen-dan ni Shuunin Kettei!,,"Comedy, Parody",1,ONA,,249
36135,Oretacha Youkai Ningen,,"Demons, Horror, Parody",25,TV,Fall 2017,1582
36139,Letters from Hibakusha,,"Historical, Drama",3,Special,,143
36151,Gohan Suki,,Slice of Life,10,ONA,,142
36152,Inagawa Junji no Sugoku Kowai Hanashi,,"Horror, Supernatural",10,ONA,,482
36161,"Annyeong, Jeonwoochi! Dosoolrobotdaegyeoljeon",,"Sci-Fi, Kids, Martial Arts",1,Movie,,136
36163,Aoi Triton,,"Fantasy, Shounen",1,Special,,192
36164,Gun Girls,,"Action, Military, Sci-Fi, Slice of Life, Space, Comedy",12,ONA,,565
36167,YooHoo & Friends,,Kids,26,TV,,65
36183,It seems like a frog,,Music,1,Music,,149
36204,Tokimeki Restaurant☆☆☆  MIRACLE6 Movie,,"Music, Romance",1,Movie,,1544
36221,Plus Kouji,,Slice of Life,2,Special,,129
36231,Hinomaru!,,"Adventure, Comedy, Fantasy",12,TV,Summer 2017,466
36233,Kuusou Suizokukan,,Kids,2,ONA,,106
36234,"Panpaka Pants Matsuri Movie: Purin Ara, Domo",,"Comedy, Kids",1,Movie,,140
36248,Don't cry,,"Music, Slice of Life, School, Seinen",1,Music,,203
36249,Kyak Kyak Kyak Flamenco,,Music,1,Music,,152
36252,Library Cross Infinite,,"Mystery, Supernatural, Romance, Josei",,TV,,1476
36261,Daiyoshi P Produce Ashita no Jobuubu,,"Slice of Life, Comedy, Parody",10,ONA,,206
36265,Sylvanian Families: Mini Story,,"Kids, Slice of Life",12,TV,Fall 2017,210
36270,Minna no Jouhou Moral,,"Kids, School",3,OVA,,73
36271,Yuukai Boushi Animation Eiga: Akazukin-chan Chanto Check,,Kids,1,OVA,,86
36272,Manichi ga Tsurai Kimochi Wakarimasu ka: Yurusenai! Net Ijime,,Kids,1,OVA,,80
36273,Mimi-chan no Te to Te to Te,,"Kids, Drama",1,OVA,,69
36274,Nyani ga Nyandaa Nyandaa Kamen no Yuukai Boushi: Miiko-chan Chanto Check!!,,Kids,1,OVA,,104
36279,The Curlydog Story,,Kids,1,Special,,200
36281,Lilt,,Music,1,ONA,,220
36292,Apron Hero,,"Music, Kids",1,Music,,140
36293,Uchuu no Uta,,"Music, Space, Kids",1,Music,,174
36294,Kana Kana ka na,,"Music, Kids",1,Music,,100
36299,Oniichan ni Natchatta,,"Kids, Music",1,Music,,94
36300,Oniichan Zurui,,"Kids, Music",1,Music,,96
36301,Oyama no Taishou,,"Kids, Music",1,Music,,113
36302,Candy no Yume,,"Music, Kids",1,Music,,147
36310,Gomen ne Chitchi,,Kids,1,OVA,,69
36311,Mirai Shouboushi Kyuuta,,Kids,1,OVA,,65
36312,Nyanpara no Nakama-tachi,,Kids,1,OVA,,71
36313,Shouka Robo Zeres: Fire Dragon wo Taose!,,"Kids, Mecha, Sci-Fi",1,OVA,,96
36314,Honou no Senshi: Firegirl,,"Kids, Sci-Fi",1,OVA,,78
36315,Mushi Mushi Mura no Nakama-tachi: Minna Ii Toko Arun Da yo,,Kids,1,OVA,,87
36321,Itsumo Kokoro ni Hohoemi wo,,Kids,1,OVA,,72
36322,Shippai Ippai mo Ikkai,,Kids,1,OVA,,82
36323,Kimari no Nai Kuni,,Kids,1,OVA,,67
36324,Nijiiro no Fushigina Ishi,,Kids,1,OVA,,74
36325,Wao-kun no Hane,,Kids,1,OVA,,71
36326,Tamagawa Kyoudai,,Historical,1,OVA,,77
36345,AOTU Shijie 2,,"Action, Sci-Fi, Adventure, Fantasy",20,ONA,,359
36347,Gomennasai,,"Music, Kids",1,Music,,129
36348,Cat's Eye Love,,"Music, Kids",1,Music,,135
36349,Gum Shaara,,"Music, Kids",1,Music,,106
36350,Kuma no Nuigurumi,,"Music, Kids",1,Music,,120
36351,Kotatsu Musume de Teketekete,,"Music, Kids",1,Music,,110
36352,Gomen yo! Wanwan,,"Music, Kids",1,Music,,102
